price,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,renovation,lat,long,sqft_living15,sqft_lot15,bathrooms,year_of_sale,house_age,bed_bath_ratio,lot_utilization,log_sqft_lot,log_sqft_lot15,log_price,log_sqft_basement,log_bed_bath_ratio,log_sqft_above,log_sqft_living,log_lot_utilization,log_sqft_living15
350000,4,2140,4959,1,0,0,3,7,1080,1060,1965,0,47.5166,-122.266,1590,5250,1.75,2015,50,2.2857142857,0.4315386167,8.5091610197,8.5661738136,12.765688433,6.9669671386,0.8266785732,6.9847163201,7.668561108,-0.840398278,7.3714892952
286000,4,2190,8400,2,0,0,2,8,2190,0,1978,0,47.3003,-122.373,2410,7700,1.75,2015,37,2.2857142857,0.2607142857,9.0361060254,8.9491054695,12.56374709,0,0.8266785732,7.6916568228,7.6916568228,-1.344330162,7.7873820265
300000,3,1810,21138,1,0,0,4,7,1240,570,1977,0,47.4674,-122.178,1850,12200,1.75,2014,37,1.7142857143,0.0856277794,9.9588749546,9.4092731946,12.611537754,6.3473892097,0.5389965007,7.1228666586,7.5010821243,-2.457745523,7.5229409181
421200,3,1440,3060,2,0,0,3,7,1440,0,2003,0,47.6821,-122.035,1650,3060,2.5,2014,11,1.2,0.4705882353,8.0264969389,8.0264969389,12.950863059,0,0.1823215568,7.2723983926,7.2723983926,-0.753771802,7.4085305669
525000,3,1710,7350,1,0,0,3,8,1280,430,1981,0,47.699,-122.167,2100,7560,1.75,2014,33,1.7142857143,0.2326530612,8.9025916374,8.9307587356,13.171153542,6.0661080901,0.5389965007,7.1546153569,7.4442486495,-1.458206943,7.6496926237
400950,4,2578,4554,2,0,0,3,9,2578,0,2014,0,47.2603,-122.194,2647,4554,2.5,2014,0,1.6,0.56609574,8.4239808097,8.4239808097,12.90159201,0,0.4700036292,7.8547691835,7.8547691835,-0.568992063,7.8811822022
653450,3,2070,49658,1,0,0,4,8,1540,530,1980,0,47.5936,-122.013,2620,35160,2.5,2014,34,1.2,0.0416851263,10.812934922,10.467692793,13.390021298,6.2747620212,0.1823215568,7.3395376954,7.6353038863,-3.177610898,7.8709295968
170500,3,1640,13939,1,0,0,3,7,1040,600,1960,0,47.3947,-122.313,2080,13000,1,2014,54,3,0.117655499,9.5425176843,9.4727815566,12.046490576,6.3985949345,1.0986122887,6.9469759921,7.4024515208,-2.139994425,7.6401231727
205000,3,1870,3118,2,0,0,3,8,1870,0,1993,0,47.3739,-122.056,1580,3601,2.5,2014,21,1.2,0.5997434253,8.0452677166,8.1892445257,12.230765258,0,0.1823215568,7.5336937098,7.5336937098,-0.51125334,7.365180126
248500,3,2090,12026,1,0,0,4,7,2090,0,1948,0,47.3095,-122.217,1700,9496,1.75,2014,66,1.7142857143,0.1737901214,9.3949094013,9.1587312382,12.423198125,0,0.5389965007,7.644919345,7.644919345,-1.749906907,7.43838353
267000,3,1090,8160,1,0,0,3,7,1090,0,1967,1,47.4551,-122.175,1260,7560,1.5,2014,47,2,0.1335784314,9.0071219895,8.9307587356,12.495003937,0,0.6931471806,6.9939329752,6.9939329752,-2.013066473,7.1388669999
639500,4,2330,8994,2,0,0,3,8,2330,0,1986,0,47.7264,-122.104,2330,8396,2.25,2014,28,1.7777777778,0.2590615966,9.1044241464,9.0356297782,13.3684419,0,0.5753641449,7.7536235466,7.7536235466,-1.350689421,7.7536235466
326100,2,880,7683,1,0,0,3,6,880,0,1942,0,47.7145,-122.361,1370,7695,1,2014,72,2,0.1145385917,8.9468955239,8.9484559923,12.694959362,0,0.6931471806,6.7799219075,6.7799219075,-2.166843467,7.2225660188
1050000,4,3030,12590,1.5,0,0,4,10,3030,0,1988,0,47.5806,-122.193,2980,11635,2.5,2014,26,1.6,0.2406671962,9.440737552,9.3618590196,13.864300722,0,0.4700036292,8.0163178985,8.0163178985,-1.424340229,7.9996785795
319000,3,1640,53400,1,0,0,4,7,1640,0,1966,0,47.3944,-122.506,1850,380279,1.75,2014,48,1.7142857143,0.0307116105,10.885584751,12.848663102,12.672946382,0,0.5389965007,7.4024515208,7.4024515208,-3.483114504,7.5229409181
415000,3,2000,8400,1.5,0,0,4,8,2000,0,1959,0,47.7535,-122.334,2000,8400,1.75,2014,55,1.7142857143,0.2380952381,9.0361060254,9.0361060254,12.936033799,0,0.5389965007,7.6009024595,7.6009024595,-1.435084525,7.6009024595
249000,3,1180,11579,1,0,0,4,7,1180,0,1962,0,47.4502,-122.089,1780,22486,1.5,2015,53,2,0.1019086277,9.3570347511,10.020692643,12.425208175,0,0.6931471806,7.0732697175,7.0732697175,-2.283678674,7.4843686433
460000,3,1650,7313,1,0,0,3,7,1220,430,1975,0,47.7375,-122.194,1690,7252,2.25,2014,39,1.3333333333,0.2256255982,8.8975455987,8.8891704554,13.038981768,6.0661080901,0.2876820725,7.1066061377,7.4085305669,-1.488878298,7.4324838079
235000,3,1250,15603,1,0,0,4,7,1250,0,1959,0,47.5093,-122.172,1720,10220,1,2014,55,3,0.0801127988,9.6552825706,9.2321997063,12.367340793,0,1.0986122887,7.1308988303,7.1308988303,-2.524319652,7.4500795698
527000,4,2900,6736,2,0,0,3,8,2900,0,2013,0,47.4954,-122.152,2900,6736,2.5,2014,1,1.6,0.4305225653,8.815370001,8.815370001,13.174955828,0,0.4700036292,7.972466016,7.972466016,-0.84275554,7.972466016
1250000,4,2960,20240,2,0,4,4,10,2960,0,1985,0,47.5075,-122.389,2500,14960,2.5,2014,29,1.6,0.1462450593,9.9154655293,9.6132020942,14.038654109,0,0.4700036292,7.9929445473,7.9929445473,-1.922471576,7.8240460109
1050000,5,4240,9588,2,0,0,3,9,4240,0,2014,0,47.6901,-122.018,4080,8425,3.25,2014,0,1.5384615385,0.442219441,9.1683718872,9.0390774425,13.864300722,0,0.4307829161,8.3523185482,8.3523185482,-0.815949047,8.3138522674
564000,4,1170,4590,1.5,0,0,4,7,1170,0,1925,0,47.6804,-122.311,1430,4080,1,2014,89,4,0.2549019608,8.4318531442,8.3140973354,13.24280953,0,1.3862943611,7.0647590278,7.0647590278,-1.366876275,7.2654297233
898000,3,3530,9753,2,0,0,3,10,3530,0,1997,0,47.5539,-122.103,3220,9234,2.5,2014,17,1.2,0.3619399159,9.1854327363,9.1307558926,13.707925347,0,0.1823215568,8.1690531499,8.1690531499,-1.016277059,8.0771366385
269500,2,1480,7276,1,0,0,4,6,940,540,1978,0,47.4942,-122.166,1090,6710,1.5,2014,36,1.3333333333,0.2034084662,8.8924739683,8.8115032502,12.504323669,6.2934192788,0.2876820725,6.8458798753,7.2997973668,-1.592539173,6.9939329752
1230000,3,2200,14630,1.5,0,1,3,8,2200,0,1948,1,47.6074,-122.213,2850,15803,1.75,2014,66,1.7142857143,0.1503759398,9.5908978444,9.6680183515,14.022524727,0,0.5389965007,7.6962126393,7.6962126393,-1.894616855,7.9550742733
355000,3,1460,7203,1,0,0,3,7,1460,0,1990,0,47.5049,-122.189,1570,7203,1.75,2015,25,1.7142857143,0.2026933222,8.8823917063,8.8823917063,12.779873068,0,0.5389965007,7.2861917147,7.2861917147,-1.59606117,7.3588308983
180000,3,1610,8500,1.5,0,0,3,7,1610,0,1959,0,47.3717,-122.297,1070,8750,1,2015,56,3,0.1894117647,9.0479390826,9.0769232585,12.10071213,0,1.0986122887,7.383989458,7.383989458,-1.663831984,6.9754139275
375000,2,790,5120,1,0,0,3,6,790,0,1950,0,47.557,-122.395,1250,5120,1,2015,65,2,0.154296875,8.5411050115,8.5411050115,12.834681305,0,0.6931471806,6.6720329455,6.6720329455,-1.868876773,7.1308988303
230000,3,1530,389126,1.5,0,0,4,7,1530,0,1919,0,47.1776,-122.011,1768,42148,1,2014,95,3,0.0039318884,12.871661047,10.648966238,12.345834588,0,1.0986122887,7.3330230144,7.3330230144,-5.538635463,7.4776042432
319990,3,1840,7326,1,0,0,5,7,1370,470,1979,0,47.3958,-122.168,2050,7475,2.25,2014,35,1.3333333333,0.2511602512,8.8993214342,8.9194531686,12.676045024,6.154858094,0.2876820725,7.2225660188,7.5175208506,-1.381664093,7.6255950721
1480000,5,3680,10300,1.5,0,0,4,10,3680,0,1927,0,47.6548,-122.28,2690,7200,3.25,2014,87,1.5384615385,0.3572815534,9.2399962569,8.8819751842,14.207552646,0,0.4307829161,8.2106680312,8.2106680312,-1.029231143,7.8972964726
245560,2,1260,9693,1,0,0,3,7,1260,0,1957,0,47.7775,-122.365,1800,9693,1.5,2014,57,1.3333333333,0.1299907149,9.1792624164,9.1792624164,12.411296596,0,0.2876820725,7.1388669999,7.1388669999,-2.040292255,7.4955419439
291600,3,1630,7480,1,0,0,3,7,1330,300,1979,0,47.4514,-122.159,1940,7480,1.75,2015,36,1.7142857143,0.2179144385,8.9201217519,8.9201217519,12.583138279,5.7071102647,0.5389965007,7.1929342212,7.3963352938,-1.523652777,7.5704432521
350000,3,2040,13590,2,0,0,3,8,2040,0,2009,0,47.3122,-122.04,1850,12485,2.5,2015,6,1.2,0.1501103753,9.517163088,9.4323632956,12.765688433,0,0.1823215568,7.6207050868,7.6207050868,-1.89638442,7.5229409181
365000,4,2540,6688,2,0,0,3,9,2540,0,2002,0,47.3314,-122.18,2810,6776,2.5,2014,12,1.6,0.379784689,8.8082196651,8.8212898051,12.807652633,0,0.4700036292,7.83991936,7.83991936,-0.968150795,7.9409397623
995000,3,3200,3800,2,0,0,5,9,2650,550,1914,0,47.638,-122.317,2400,3900,2.25,2014,100,1.3333333333,0.8421052632,8.243019469,8.2689882095,13.810498016,6.3117348092,0.2876820725,7.882314919,8.0709060888,-0.171850257,7.7832240163
215000,3,1190,7500,1,0,0,5,7,1190,0,1968,0,47.3248,-122.142,1200,9750,1,2014,46,3,0.1586666667,8.922791624,9.1851251228,12.278393307,0,1.0986122887,7.0817085861,7.0817085861,-1.840949713,7.0900768358
525000,4,2660,7957,1,0,0,4,8,1750,910,1977,0,47.7351,-122.199,1890,8250,2.25,2015,38,1.7777777778,0.3342968455,8.981932991,9.0180896841,13.171153542,6.8145428973,0.5753641449,7.4673710669,7.8860814018,-1.095725922,7.5443321081
530000,4,3250,4500,2,0,0,3,8,3250,0,2008,0,47.4944,-122.15,3030,4598,2.5,2014,6,1.6,0.7222222222,8.4120548733,8.4335941675,13.180632286,0,0.4700036292,8.0864102753,8.0864102753,-0.3254224,8.0163178985
1160000,4,3560,13959,2,0,0,4,9,3560,0,1972,0,47.5575,-122.211,3320,11834,3.75,2015,43,1.0666666667,0.2550325955,9.5439513763,9.3788165219,13.963930563,0,0.0645385211,8.1775158238,8.1775158238,-1.366363917,8.1077200619
327000,3,1810,7350,1,0,0,3,8,1310,500,1984,0,47.4434,-122.125,2240,7350,2.5,2014,30,1.2,0.2462585034,8.9025916374,8.9025916374,12.69771545,6.2166061011,0.1823215568,7.1777824162,7.5010821243,-1.401373468,7.7142311448
333000,2,720,6686,1,0,0,3,6,720,0,1942,0,47.7003,-122.362,1200,6686,1,2014,72,2,0.1076877057,8.8079206221,8.8079206221,12.715897769,0,0.6931471806,6.579251212,6.579251212,-2.228519855,7.0900768358
640000,4,2560,7798,1,0,0,4,7,1890,670,1947,0,47.6914,-122.296,1330,7798,2,2014,67,2,0.3282893049,8.9617507993,8.9617507993,13.369223455,6.508769137,0.6931471806,7.5443321081,7.8477625375,-1.113860032,7.1929342212
302000,3,1110,7000,1.5,0,0,4,7,1110,0,1955,0,47.754,-122.341,1800,7000,1,2014,59,3,0.1585714286,8.853808275,8.853808275,12.618182296,0,1.0986122887,7.0121152943,7.0121152943,-1.841550134,7.4955419439
500000,4,2050,7201,2,0,0,3,8,2050,0,1994,0,47.7003,-122.165,1970,7350,2.25,2015,21,1.7777777778,0.284682683,8.8821140442,8.9025916374,13.122363377,0,0.5753641449,7.6255950721,7.6255950721,-1.256380112,7.5857888217
650000,3,2520,5980,1,0,0,3,8,1790,730,1957,0,47.5767,-122.383,1590,5750,2,2014,57,1.5,0.4214046823,8.696343057,8.6571290317,13.384727642,6.5944134597,0.4054651081,7.4899708988,7.8320141805,-0.864161666,7.3714892952
650000,4,2850,4497,1.5,0,1,3,7,1730,1120,1910,0,47.5876,-122.292,2450,6000,2,2014,104,2,0.6337558372,8.4113881325,8.699681401,13.384727642,7.0219764231,0.6931471806,7.4558766875,7.9550742733,-0.456091514,7.8038433035
397500,3,1480,5100,1.5,0,0,3,7,1480,0,1938,1,47.6915,-122.348,1300,5100,1,2014,76,3,0.2901960784,8.5371918779,8.5371918779,12.892950213,0,1.0986122887,7.2997973668,7.2997973668,-1.237198452,7.1701195434
590000,4,2430,32496,1,0,0,3,9,2430,0,1993,0,47.7642,-122.048,2750,35506,2.25,2014,21,1.7777777778,0.0747784343,10.388903056,10.477485139,13.287877816,0,0.5753641449,7.7956465363,7.7956465363,-2.593225747,7.9193561907
356700,2,1090,5000,1,0,0,4,7,730,360,1942,0,47.5258,-122.378,990,5250,1,2014,72,2,0.218,8.5173931714,8.5661738136,12.784650371,5.8888779583,0.6931471806,6.5930445341,6.9939329752,-1.523260216,6.8977049431
764000,3,1420,4080,1.5,0,0,5,8,1420,0,1904,0,47.6801,-122.348,1220,3060,2,2014,110,1.5,0.3480392157,8.3140973354,8.0264969389,13.546323068,0,0.4054651081,7.2584121506,7.2584121506,-1.055440117,7.1066061377
537250,4,2590,9530,1,0,0,4,8,1640,950,1978,0,47.7752,-122.285,2710,10970,2.5,2014,36,1.6,0.2717733473,9.1623049229,9.3030107068,13.194218815,6.8575140625,0.4700036292,7.4024515208,7.8594131547,-1.302786842,7.9047039139
835000,4,3130,13412,2,0,0,3,9,2140,990,1993,0,47.6993,-122.102,2260,9984,2.75,2014,21,1.4545454545,0.2333730987,9.5039796649,9.2088392458,13.635187004,6.8987145343,0.3746934494,7.668561108,8.0487882835,-1.455116824,7.7231200923
632925,3,2990,32239,2,0,0,4,8,2990,0,1978,0,47.7718,-122.095,2990,36497,2.5,2014,36,1.2,0.0927448122,10.380963197,10.505012744,13.358107211,0,0.1823215568,8.0030286664,8.0030286664,-2.377903512,8.0030286664
440000,4,1770,5750,2,0,0,3,7,1770,0,1947,0,47.5621,-122.394,970,5750,1.5,2014,67,2.6666666667,0.307826087,8.6571290317,8.6571290317,12.994530006,0,0.980829253,7.4787348256,7.4787348256,-1.178220308,6.8772960715
207000,2,1068,1158,2,0,0,3,7,1068,0,1990,0,47.753,-122.244,1078,1278,1.5,2014,24,1.3333333333,0.9222797927,7.0553128433,7.1538338016,12.240474072,0,0.2876820725,6.9735430195,6.9735430195,-0.080906639,6.9828627515
680000,4,1880,6200,1,0,2,5,8,1440,440,1954,0,47.5035,-122.384,2070,6500,1.5,2014,60,2.6666666667,0.3032258065,8.7324658483,8.7797112902,13.429848077,6.0890448754,0.980829253,7.2723983926,7.5390270558,-1.193277515,7.6353038863
574950,5,3160,10000,2,0,0,4,8,3160,0,1980,0,47.52,-122.047,2130,10000,3.25,2014,34,1.5384615385,0.316,9.210440367,9.210440367,13.262038359,0,0.4307829161,8.0583273066,8.0583273066,-1.152013065,7.6638772587
215000,4,1540,7575,1,0,0,4,7,1040,500,1978,0,47.3664,-122.279,1720,7575,2,2014,36,2,0.20330033,8.9327406349,8.9327406349,12.278393307,6.2166061011,0.6931471806,6.9469759921,7.3395376954,-1.593070935,7.4500795698
329000,3,1840,6755,1,0,2,3,8,1840,0,1989,0,47.3512,-122.305,1790,6459,2,2014,25,1.5,0.2723908216,8.8181862779,8.7733845968,12.70381303,0,0.4054651081,7.5175208506,7.5175208506,-1.3005174,7.4899708988
736500,3,2230,4800,1.5,0,0,4,7,1290,940,1915,0,47.645,-122.386,1650,5040,2,2014,99,1.5,0.4645833333,8.4765795085,8.5253597541,13.509664515,6.8469431396,0.4054651081,7.1623974974,7.7097568645,-0.766614332,7.4085305669
569950,4,1140,5940,1,0,2,3,7,1140,0,1916,0,47.6795,-122.354,1630,4000,1,2014,98,4,0.1919191919,8.6896327484,8.2942996089,13.253303917,0,1.3862943611,7.0387835414,7.0387835414,-1.650680871,7.3963352938
420000,3,2390,3903,2,0,0,3,8,1970,420,2006,0,47.7515,-122.174,2390,3431,2.5,2014,8,1.2,0.6123494748,8.2697569475,8.1408984606,12.94800999,6.0426328337,0.1823215568,7.5857888217,7.7790486449,-0.490452122,7.7790486449
680000,4,2700,37431,1,0,0,4,8,1600,1100,1978,0,47.7258,-122.117,2290,37431,2.5,2015,37,1.6,0.0721327242,10.530281233,10.530281233,13.429848077,7.0039741367,0.4700036292,7.3777589082,7.901007052,-2.629247465,7.7363070965
1260000,3,3110,9930,1,0,1,3,8,1640,1470,1954,0,47.6112,-122.226,3650,14399,2.5,2014,60,1.2,0.3131923464,9.2034164569,9.5749834856,14.046622279,7.2936977206,0.1823215568,7.4024515208,8.0423780052,-1.160937752,8.2024824466
521000,2,1050,7500,1.5,0,3,4,6,1050,0,1910,0,47.5577,-122.399,2540,13680,1,2015,105,2,0.14,8.922791624,9.5237632879,13.163505321,0,0.6931471806,6.9565454432,6.9565454432,-1.966112856,7.83991936
575000,4,4620,20793,2,0,0,4,11,4620,0,1991,0,47.2929,-122.342,3640,20793,2.5,2014,23,1.6,0.2221901602,9.9424197625,9.9424197625,13.26212532,0,0.4700036292,8.4381499841,8.4381499841,-1.504221687,8.1997389606
246500,2,940,6000,1,0,0,2,7,940,0,1954,0,47.4631,-122.329,1890,8547,1,2015,61,2,0.1566666667,8.699681401,9.0534526164,12.415117272,0,0.6931471806,6.8458798753,6.8458798753,-1.853634873,7.5443321081
453000,4,2120,7420,1,0,0,4,7,1060,1060,1956,0,47.6019,-122.13,1540,7420,1.75,2014,58,2.2857142857,0.2857142857,8.912069098,8.912069098,13.023647404,6.9669671386,0.8266785732,6.9660241871,7.6591713677,-1.252762968,7.3395376954
600000,3,1650,5100,1,0,0,5,7,1040,610,1908,0,47.6873,-122.321,1540,5100,1.75,2014,106,1.7142857143,0.3235294118,8.5371918779,8.5371918779,13.304684934,6.4150969592,0.5389965007,6.9469759921,7.4085305669,-1.128465252,7.3395376954
402000,2,1210,5600,1.5,0,0,3,7,1210,0,1922,0,47.5322,-122.392,1400,5028,1,2015,93,2,0.2160714286,8.6307004322,8.5229764362,12.904207368,0,0.6931471806,7.0983756386,7.0983756386,-1.532146238,7.2442275156
310000,3,2070,9195,1,0,0,3,8,1220,850,1982,0,47.6491,-122.061,2080,9551,2,2014,32,1.5,0.2251223491,9.1265238859,9.1645058356,12.644327576,6.7464121286,0.4054651081,7.1066061377,7.6353038863,-1.491111251,7.6401231727
284000,4,2000,5390,2,0,0,3,7,2000,0,2003,0,47.3732,-122.129,2330,5390,2.5,2014,11,1.6,0.3710575139,8.5924861755,8.5924861755,12.556729517,0,0.4700036292,7.6009024595,7.6009024595,-0.991398204,7.7536235466
550000,3,1520,5618,1,0,0,3,7,1170,350,1953,0,47.68,-122.284,1550,5618,1.75,2014,61,1.7142857143,0.2705589178,8.6339089911,8.6339089911,13.217673557,5.8607862235,0.5389965007,7.0647590278,7.3264656138,-1.307265394,7.3460102099
485000,3,1880,5502,2,0,0,3,8,1880,0,1988,0,47.5737,-122.018,2040,5411,2.5,2014,26,1.2,0.3416939295,8.6130486771,8.5963739893,13.09190417,0,0.1823215568,7.5390270558,7.5390270558,-1.073839886,7.6207050868
637000,4,4083,68377,2,0,0,3,10,4083,0,2005,0,47.3114,-122.262,2430,41382,3.5,2014,9,1.1428571429,0.0597130614,11.132806414,10.630625447,13.364524935,0,0.1335313926,8.3145872913,8.3145872913,-2.818204498,7.7956465363
699000,4,2440,14470,1,0,0,4,9,1660,780,1970,0,47.6401,-122.168,2810,15564,2.5,2014,44,1.6,0.1686247408,9.5799019257,9.6527800829,13.457406021,6.6605751498,0.4700036292,7.4145728814,7.7997533183,-1.780079501,7.9409397623
385000,3,1490,9630,1,0,0,4,8,1490,0,1959,0,47.7623,-122.256,1960,10469,1.5,2014,55,2,0.1547248183,9.1727423416,9.2562693039,12.860998613,0,0.6931471806,7.3065313989,7.3065313989,-1.866107106,7.5806997522
635000,4,2470,77550,1,0,0,4,7,2470,0,1987,0,47.5888,-122.011,2490,40894,2.5,2014,27,1.6,0.0318504191,11.258691063,10.618763085,13.361380278,0,0.4700036292,7.8119734296,7.8119734296,-3.446704739,7.8200379895
249000,3,1360,6082,1,0,0,3,7,1360,0,1994,0,47.3577,-122.16,1360,6987,2,2015,21,1.5,0.2236106544,8.7132532743,8.8519496713,12.425208175,0,0.4054651081,7.2152399787,7.2152399787,-1.49784889,7.2152399787
575000,3,1960,9535,2,0,0,3,8,1960,0,1989,0,47.7371,-122.215,2520,9206,2.5,2015,26,1.2,0.2055584688,9.1628293893,9.1277193433,13.26212532,0,0.1823215568,7.5806997522,7.5806997522,-1.582024766,7.8320141805
650000,3,1380,4290,1,0,0,3,7,1080,300,1955,0,47.674,-122.379,1510,3900,1.5,2014,59,2,0.3216783217,8.364275085,8.2689882095,13.384727642,5.7071102647,0.6931471806,6.9847163201,7.2298387782,-1.134203234,7.3198649298
400000,4,1810,9750,2,0,0,4,7,1810,0,1977,0,47.7681,-122.311,1570,10000,1.75,2014,37,2.2857142857,0.1856410256,9.1851251228,9.210440367,12.899219826,0,0.8266785732,7.5010821243,7.5010821243,-1.68394044,7.3588308983
429950,3,1430,9750,1,0,0,5,7,1430,0,1962,0,47.7441,-122.357,1630,9282,1.75,2014,52,1.7142857143,0.1466666667,9.1851251228,9.1359400494,12.971424202,0,0.5389965007,7.2654297233,7.2654297233,-1.919592841,7.3963352938
574500,4,1430,6380,1.5,0,0,4,9,1430,0,1930,0,47.7014,-122.313,1220,5112,1.5,2014,84,2.6666666667,0.224137931,8.7610801039,8.5395415951,13.261255376,0,0.980829253,7.2654297233,7.2654297233,-1.495493653,7.1066061377
135000,2,780,6685,1,0,0,4,5,780,0,1948,0,47.305,-122.215,880,6695,1,2014,66,2,0.1166791324,8.807771067,8.8092656122,11.813030057,0,0.6931471806,6.6592939197,6.6592939197,-2.14832757,6.7799219075
760000,4,3220,4031,2,0,0,3,9,3220,0,2002,0,47.688,-122.163,3150,5083,2.5,2015,13,1.6,0.7988092285,8.3020178098,8.5338536323,13.541073712,0,0.4700036292,8.0771366385,8.0771366385,-0.224633125,8.0551577318
225000,3,1310,10491,1,0,0,4,7,1310,0,1969,0,47.3682,-122.148,1430,9664,1.5,2014,45,2,0.1248689353,9.258368341,9.1762663916,12.323855681,0,0.6931471806,7.1777824162,7.1777824162,-2.08049061,7.2654297233
600000,3,1460,2800,1,0,0,4,7,730,730,1921,0,47.67,-122.295,1780,4560,2,2015,94,1.5,0.5214285714,7.9377317753,8.4252971767,13.304684934,6.5944134597,0.4054651081,6.5930445341,7.2861917147,-0.651182981,7.4843686433
861111,4,3650,7090,2,0,0,3,10,3650,0,2008,0,47.606,-122.052,3860,7272,2.5,2015,7,1.6,0.514809591,8.8665816533,8.8919241402,13.665978695,0,0.4700036292,8.2024824466,8.2024824466,-0.663958173,8.2584224625
310000,3,1290,6150,1,0,1,5,6,1290,0,1950,0,47.5181,-122.257,1960,6150,2,2014,64,1.5,0.2097560976,8.7243699492,8.7243699492,12.644327576,0,0.4054651081,7.1623974974,7.1623974974,-1.561809863,7.5806997522
795000,4,2890,7798,2,0,0,3,9,2890,0,2005,0,47.5456,-122.129,3300,30950,2.5,2014,9,1.6,0.3706078482,8.9617507993,10.340160588,13.586097394,0,0.4700036292,7.9690117811,7.9690117811,-0.992610788,8.1016777475
835000,3,2790,12523,2,1,4,4,8,1600,1190,1977,0,47.3571,-122.324,2990,11476,3,2014,37,1,0.2227900663,9.4354020824,9.3481003117,13.635187004,7.0825485694,0,7.3777589082,7.9337968748,-1.501525358,8.0030286664
585000,3,3080,7282,2,0,0,3,9,3080,0,2008,0,47.4826,-122.149,3080,7274,2.75,2015,7,1.0909090909,0.4229607251,8.8932981442,8.892199092,13.279367126,0,0.087011377,8.032684876,8.032684876,-0.860475953,8.032684876
869000,5,4180,49222,2,0,0,4,8,2880,1300,1979,0,47.5488,-122.094,3170,8029,3.25,2014,35,1.5384615385,0.0849213766,10.804116273,8.9909398069,13.675098404,7.1708884785,0.4307829161,7.9655455731,8.3380665255,-2.466029431,8.0614868669
511500,4,1360,6000,1.5,0,0,3,7,1360,0,1917,0,47.6854,-122.288,1710,6000,1,2014,97,4,0.2266666667,8.699681401,8.699681401,13.145102864,0,1.3862943611,7.2152399787,7.2152399787,-1.484274769,7.4442486495
229000,3,1370,56628,1,0,0,3,7,1370,0,1942,0,47.3058,-122.306,1768,8702,1,2014,72,3,0.0241929787,10.9442765,9.0714230728,12.341477283,0,1.0986122887,7.2225660188,7.2225660188,-3.721692823,7.4776042432
490000,3,2840,107157,2,0,0,4,9,2840,0,1983,0,47.2848,-122.118,2600,215622,2.25,2015,32,1.3333333333,0.0265031682,11.58205966,12.281286791,13.10216067,0,0.2876820725,7.9515593312,7.9515593312,-3.630490997,7.863266724
250000,4,2500,6300,1,0,0,4,7,1500,1000,1961,0,47.3781,-122.284,1720,8925,1.5,2014,53,2.6666666667,0.3968253968,8.7484636299,9.0967236452,12.429216197,6.9087547793,0.980829253,7.3132203871,7.8240460109,-0.924258902,7.4500795698
118000,1,670,7957,1,0,0,4,6,670,0,1978,0,47.3594,-122.056,1600,7957,1,2014,36,1,0.0842025889,8.981932991,8.981932991,11.678439903,0,0,6.5072777124,6.5072777124,-2.474529611,7.3777589082
245000,3,1720,3407,2,0,0,3,7,1720,0,1992,0,47.4034,-122.188,1720,3407,2.5,2014,22,1.2,0.5048429704,8.1338808879,8.1338808879,12.40901349,0,0.1823215568,7.4500795698,7.4500795698,-0.683507848,7.4500795698
260000,3,1480,7469,1.5,0,0,3,6,1120,360,1940,0,47.5048,-122.301,1460,7379,1,2014,74,3,0.1981523631,8.9186502781,8.9065289176,12.46843691,5.8888779583,1.0986122887,7.0210839643,7.2997973668,-1.618719034,7.2861917147
